"","period","type","distribution","g1,g2","p,q","BIC","pvalue"
"311","yearly","gjrGARCH","std","2,2","0,0","-4.11582147677978",2.45139020194074e-09
"312","yearly","gjrGARCH","norm","2,2","0,1","-3.93058799063028",2.15162110350775e-10
"313","yearly","gjrGARCH","norm","2,2","0,2","-3.92786713068669",3.44134831742338e-10
"314","yearly","gjrGARCH","norm","2,2","1,0","-3.93058902141024",1.97463267959108e-10
"315","yearly","gjrGARCH","norm","2,2","1,1","-3.9273840566555",1.41908707007588e-11
"316","yearly","gjrGARCH","std","2,2","1,1","-4.11176099666381",1.11022302462516e-16
"317","yearly","gjrGARCH","norm","2,2","1,2","-3.92370890285314",6.08180172889661e-13
"318","yearly","gjrGARCH","norm","2,2","2,0","-3.92780215425481",2.95779845060906e-10
"319","yearly","gjrGARCH","norm","2,2","2,1","-3.92366816311185",9.72555369571637e-13
"320","yearly","gjrGARCH","norm","2,2","2,2","-3.92211622515516",8.43769498715119e-15
"321","yearly","gjrGARCH","norm","2,3","0,0","-3.9292134384764",2.45139020194074e-09
"322","yearly","gjrGARCH","std","2,3","0,0","-4.11428289615811",2.45139020194074e-09
"323","yearly","gjrGARCH","norm","2,3","0,1","-3.92602179104886",1.22795107415641e-11
"324","yearly","gjrGARCH","norm","2,3","0,2","-3.92322719930981",1.3516410213299e-11
"325","yearly","gjrGARCH","norm","2,3","1,0","-3.92603041484836",9.56457135714572e-12
"326","yearly","gjrGARCH","norm","2,3","1,1","-3.92286603333871",1.83431048128568e-12
"327","yearly","gjrGARCH","norm","2,3","1,2","-3.9204458488517",4.51083614905201e-13
"328","yearly","gjrGARCH","norm","2,3","2,0","-3.92322595240479",2.13624673506274e-11
"329","yearly","gjrGARCH","norm","2,3","2,1","-3.92040268206395",7.21200876796502e-13
"330","yearly","gjrGARCH","norm","2,3","2,2","-3.91892036164791",5.55111512312578e-15
"331","yearly","gjrGARCH","std","2,3","2,2","-4.10561764358743",3.29403171406284e-13
"332","yearly","gjrGARCH","norm","3,1","0,0","-3.92959128596351",2.45139020194074e-09
"333","yearly","gjrGARCH","std","3,1","0,0","-4.11455861633156",2.45139020194074e-09
"334","yearly","gjrGARCH","norm","3,1","0,1","-3.92639254324272",1.40533140680077e-11
"335","yearly","gjrGARCH","norm","3,1","0,2","-3.92354639648437",1.65960578613067e-11
"336","yearly","gjrGARCH","norm","3,1","1,0","-3.92640005517541",1.1268208588433e-11
"337","yearly","gjrGARCH","norm","3,1","1,1","-3.92322081763919",2.33935093518767e-12
"338","yearly","gjrGARCH","std","3,1","1,1","-4.11080047554183",1.11022302462516e-16
"339","yearly","gjrGARCH","norm","3,1","1,2","-3.92080409749631",4.90052443069544e-13
"340","yearly","gjrGARCH","norm","3,1","2,0","-3.92354873317119",2.54906096230911e-11
"341","yearly","gjrGARCH","norm","3,1","2,1","-3.92076279973973",8.04356581340926e-13
"342","yearly","gjrGARCH","norm","3,1","2,2","-3.91977435453935",1.79856129989275e-14
"343","yearly","gjrGARCH","norm","3,2","0,0","-3.91689735836697",2.45139020194074e-09
"344","yearly","gjrGARCH","std","3,2","0,0","-4.11207051724148",2.45139020194074e-09
"345","yearly","gjrGARCH","norm","3,2","0,1","-3.92849717142925",1.53614898579235e-11
"346","yearly","gjrGARCH","norm","3,2","0,2","-3.92585586193135",2.42753595003364e-11
"347","yearly","gjrGARCH","norm","3,2","1,0","-3.92850622954079",1.1638578989448e-11
"348","yearly","gjrGARCH","norm","3,2","1,1","-3.92542356496404",1.6251444634463e-12
"349","yearly","gjrGARCH","std","3,2","1,1","-4.10828866311245",1.11022302462516e-16
"350","yearly","gjrGARCH","norm","3,2","1,2","-3.9229341670561",1.10000897279861e-12
"351","yearly","gjrGARCH","norm","3,2","2,0","-3.92586364404232",3.67331720596553e-11
"352","yearly","gjrGARCH","norm","3,2","2,1","-3.92290468872697",1.6002754676947e-12
"353","yearly","gjrGARCH","norm","3,2","2,2","-3.92122244839095",1.58761892521397e-14
"354","yearly","gjrGARCH","norm","3,3","0,0","-3.928370475924",2.45139020194074e-09
"355","yearly","gjrGARCH","std","3,3","0,0","-4.10873779594658",2.45139020194074e-09
"356","yearly","gjrGARCH","norm","3,3","0,1","-3.92516551585065",1.52865498037613e-11
"357","yearly","gjrGARCH","norm","3,3","0,2","-3.92253684877206",2.40362174608322e-11
"358","yearly","gjrGARCH","norm","3,3","1,0","-3.92517459075976",1.15945031353704e-11
"359","yearly","gjrGARCH","norm","3,3","1,1","-3.92209404729983",1.60926827419416e-12
"360","yearly","gjrGARCH","std","3,3","1,1","-4.10495936100422",1.11022302462516e-16
"361","yearly","gjrGARCH","norm","3,3","1,2","-3.91940020978005",2.30926389122033e-13
"362","yearly","gjrGARCH","norm","3,3","2,0","-3.92254433145742",3.63792329594048e-11
"363","yearly","gjrGARCH","norm","3,3","2,1","-3.91958192901136",1.58717483600412e-12
"364","yearly","gjrGARCH","norm","3,3","2,2","-3.91790334826191",1.68753899743024e-14
"365","yearly_3","sGARCH","norm","1,1","0,0","-3.92734914481968",2.45139020194074e-09
"366","yearly_3","sGARCH","std","1,1","0,0","-4.12314471635149",2.45139020194074e-09
"367","yearly_3","sGARCH","norm","1,1","0,1","-3.92414127223795",1.81431536461218e-11
"368","yearly_3","sGARCH","std","1,1","0,1","-4.12207474948486",1.11022302462516e-16
"369","yearly_3","sGARCH","norm","1,1","0,2","-3.92121211018673",2.45793385644788e-11
"370","yearly_3","sGARCH","std","1,1","0,2","-4.11893181790429",1.11022302462516e-16
"371","yearly_3","sGARCH","norm","1,1","1,0","-3.92414817818032",1.48170364866473e-11
"372","yearly_3","sGARCH","std","1,1","1,0","-4.12213315320818",1.11022302462516e-16
"373","yearly_3","sGARCH","norm","1,1","1,1","-3.92107254686118",2.47801779096335e-12
"374","yearly_3","sGARCH","std","1,1","1,1","-4.11898038292229",3.33066907387547e-16
"375","yearly_3","sGARCH","norm","1,1","1,2","-3.91818183156851",1.04027897407377e-12
"376","yearly_3","sGARCH","norm","1,1","2,0","-3.92122989861463",3.24413829133618e-11
"377","yearly_3","sGARCH","std","1,1","2,0","-4.11894129087133",1.11022302462516e-16
"378","yearly_3","sGARCH","norm","1,1","2,1","-3.91816370127817",1.44229073129054e-12
"379","yearly_3","sGARCH","norm","1,1","2,2","-3.9164503672159",5.10702591327572e-15
"380","yearly_3","sGARCH","norm","1,2","0,0","-3.92991888354009",2.45139020194074e-09
"381","yearly_3","sGARCH","std","1,2","0,0","-4.12188905800308",2.45139020194074e-09
"382","yearly_3","sGARCH","norm","1,2","0,1","-3.9268173106401",3.5509373219611e-12
"383","yearly_3","sGARCH","std","1,2","0,1","-4.12085764246889",1.11022302462516e-16
"384","yearly_3","sGARCH","norm","1,2","0,2","-3.92407636211661",4.85822493345722e-12
"385","yearly_3","sGARCH","norm","1,2","1,0","-3.92683235959944",2.52564635871977e-12
"386","yearly_3","sGARCH","std","1,2","1,0","-4.12092079190869",1.11022302462516e-16
"387","yearly_3","sGARCH","norm","1,2","1,1","-3.9238012738006",6.64801547145544e-13
"388","yearly_3","sGARCH","std","1,2","1,1","-4.11776385163232",2.22044604925031e-16
"389","yearly_3","sGARCH","norm","1,2","1,2","-3.92100551153433",2.6345592374355e-13
"390","yearly_3","sGARCH","norm","1,2","2,0","-3.92408153614988",6.69697630684141e-12
"391","yearly_3","sGARCH","std","1,2","2,0","-4.11772460054322",1.11022302462516e-16
"392","yearly_3","sGARCH","norm","1,2","2,1","-3.92098348250569",3.80917519748891e-13
"393","yearly_3","sGARCH","norm","1,2","2,2","-3.91897652888646",1.0991207943789e-14
"394","yearly_3","sGARCH","norm","1,3","0,0","-3.92691012914827",2.45139020194074e-09
"395","yearly_3","sGARCH","std","1,3","0,0","-4.12182257888094",2.45139020194074e-09
"396","yearly_3","sGARCH","norm","1,3","0,1","-3.92390790048176",9.67892432868211e-13
"397","yearly_3","sGARCH","norm","1,3","0,2","-3.921206644188",1.13542508728415e-12
"398","yearly_3","sGARCH","norm","1,3","1,0","-3.92393063696407",5.79869485761719e-13
"399","yearly_3","sGARCH","norm","1,3","1,1","-3.92090148787423",2.17159623616681e-13
"400","yearly_3","sGARCH","norm","1,3","1,2","-3.91817498868589",5.57331958361829e-14
"401","yearly_3","sGARCH","norm","1,3","2,0","-3.92119925124944",1.74738001845753e-12
"402","yearly_3","sGARCH","norm","1,3","2,1","-3.91814104102531",8.80406858527749e-14
"403","yearly_3","sGARCH","norm","1,3","2,2","-3.91603540561805",9.99200722162641e-15
"404","yearly_3","sGARCH","std","1,3","2,2","-4.11088454050816",1.75415237890775e-14
"405","yearly_3","sGARCH","norm","2,1","0,0","-3.92388254679617",2.45139020194074e-09
"406","yearly_3","sGARCH","std","2,1","0,0","-4.11981855619671",2.45139020194074e-09
"407","yearly_3","sGARCH","norm","2,1","0,1","-3.9206742550119",1.82822645911074e-11
"408","yearly_3","sGARCH","std","2,1","0,1","-4.1187476789399",1.11022302462516e-16
"409","yearly_3","sGARCH","norm","2,1","0,2","-3.9178792073901",2.45922171515645e-11
"410","yearly_3","sGARCH","std","2,1","0,2","-4.11559872042175",1.11022302462516e-16
"411","yearly_3","sGARCH","norm","2,1","1,0","-3.92068116428173",1.49360523948872e-11
"412","yearly_3","sGARCH","std","2,1","1,0","-4.11880599750333",1.11022302462516e-16
"413","yearly_3","sGARCH","norm","2,1","1,1","-3.91760649902727",2.48012721471014e-12
"414","yearly_3","sGARCH","std","2,1","1,1","-4.11565396978492",3.33066907387547e-16
"415","yearly_3","sGARCH","norm","2,1","1,2","-3.91484892419842",1.03927977335161e-12
"416","yearly_3","sGARCH","norm","2,1","2,0","-3.91789701301272",3.21780380119208e-11
"417","yearly_3","sGARCH","std","2,1","2,0","-4.11560824357866",1.11022302462516e-16
"418","yearly_3","sGARCH","norm","2,1","2,1","-3.91483079099357",1.44273482050039e-12
"419","yearly_3","sGARCH","norm","2,1","2,2","-3.91635002609831",1.19004806009571e-11
"420","yearly_3","sGARCH","std","2,1","2,2","-4.11146131834318",3.23074900165921e-13
"421","yearly_3","sGARCH","norm","2,2","0,0","-3.92658597302503",2.45139020194074e-09
"422","yearly_3","sGARCH","std","2,2","0,0","-4.11855578822785",2.45139020194074e-09
"423","yearly_3","sGARCH","norm","2,2","0,1","-3.92348445592854",3.55415696873251e-12
"424","yearly_3","sGARCH","std","2,2","0,1","-4.11752451829856",1.11022302462516e-16
"425","yearly_3","sGARCH","norm","2,2","0,2","-3.92074360946871",4.84889906005037e-12
"426","yearly_3","sGARCH","norm","2,2","1,0","-3.923499490568",2.52764476016409e-12
"427","yearly_3","sGARCH","std","2,2","1,0","-4.1175876097875",1.11022302462516e-16
"428","yearly_3","sGARCH","norm","2,2","1,1","-3.92046841349765",6.62914168003681e-13
"429","yearly_3","sGARCH","std","2,2","1,1","-4.11443063495634",2.22044604925031e-16
"430","yearly_3","sGARCH","norm","2,2","1,2","-3.91767274371217",2.656763697928e-13
"431","yearly_3","sGARCH","norm","2,2","2,0","-3.92074874266719",6.69664323993402e-12
"432","yearly_3","sGARCH","std","2,2","2,0","-4.11439149303543",1.11022302462516e-16
"433","yearly_3","sGARCH","norm","2,2","2,1","-3.91765064395138",3.74478226206065e-13
"434","yearly_3","sGARCH","norm","2,2","2,2","-3.91564374814258",1.0991207943789e-14
"435","yearly_3","sGARCH","norm","2,3","0,0","-3.9236493398946",2.45139020194074e-09
"436","yearly_3","sGARCH","std","2,3","0,0","-4.11849373536206",2.45139020194074e-09
"437","yearly_3","sGARCH","norm","2,3","0,1","-3.92067232883954",7.29860616388578e-13
"438","yearly_3","sGARCH","norm","2,3","0,2","-3.9179906333562",8.28226376370367e-13
"439","yearly_3","sGARCH","norm","2,3","1,0","-3.9206975129803",4.4442227675745e-13
"440","yearly_3","sGARCH","norm","2,3","1,1","-3.91766409625778",1.62092561595273e-13
"441","yearly_3","sGARCH","norm","2,3","1,2","-3.91498885303556",3.71924713249427e-14
"442","yearly_3","sGARCH","norm","2,3","2,0","-3.9179787561808",1.31783473023006e-12
"443","yearly_3","sGARCH","norm","2,3","2,1","-3.91494990117584",6.12843109593086e-14
"444","yearly_3","sGARCH","norm","2,3","2,2","-3.91286025361845",7.88258347483861e-15
"445","yearly_3","sGARCH","norm","3,1","0,0","-3.92044718329465",2.45139020194074e-09
"446","yearly_3","sGARCH","std","3,1","0,0","-4.11651175049862",2.45139020194074e-09
"447","yearly_3","sGARCH","norm","3,1","0,1","-3.91723855005415",1.84284809634505e-11
"448","yearly_3","sGARCH","std","3,1","0,1","-4.11543976650911",1.11022302462516e-16
"449","yearly_3","sGARCH","norm","3,1","0,2","-3.91444353646009",2.48179254924707e-11
"450","yearly_3","sGARCH","std","3,1","0,2","-4.11229111466996",1.11022302462516e-16
"451","yearly_3","sGARCH","norm","3,1","1,0","-3.9172453083832",1.50577328383861e-11
"452","yearly_3","sGARCH","std","3,1","1,0","-4.11549854491802",1.11022302462516e-16
"453","yearly_3","sGARCH","norm","3,1","1,1","-3.91417145218466",2.48323583917909e-12
"454","yearly_3","sGARCH","std","3,1","1,1","-4.11234681223969",4.44089209850063e-16
"455","yearly_3","sGARCH","norm","3,1","1,2","-3.91140972603788",1.06059605542441e-12
"456","yearly_3","sGARCH","norm","3,1","2,0","-3.91446143115484",3.26062510325187e-11
"457","yearly_3","sGARCH","std","3,1","2,0","-4.11230084012354",1.11022302462516e-16
"458","yearly_3","sGARCH","norm","3,1","2,1","-3.91139182602683",1.46482825869043e-12
"459","yearly_3","sGARCH","norm","3,1","2,2","-3.9129080773734",1.19219079053323e-11
"460","yearly_3","sGARCH","std","3,1","2,2","-4.1081551130383",3.23630011678233e-13
"461","yearly_3","sGARCH","norm","3,2","0,0","-3.92317337334692",2.45139020194074e-09
"462","yearly_3","sGARCH","std","3,2","0,0","-4.11525911735288",2.45139020194074e-09
"463","yearly_3","sGARCH","norm","3,2","0,1","-3.92007037287134",3.62176955093219e-12
"464","yearly_3","sGARCH","std","3,2","0,1","-4.11422734027396",1.11022302462516e-16
"465","yearly_3","sGARCH","norm","3,2","0,2","-3.91733060867658",4.96103158553751e-12
"466","yearly_3","sGARCH","norm","3,2","1,0","-3.92008532483488",2.5836000006052e-12
"467","yearly_3","sGARCH","std","3,2","1,0","-4.11429057151579",1.11022302462516e-16
"468","yearly_3","sGARCH","norm","3,2","1,1","-3.91705616163025",6.71129818385907e-13
"469","yearly_3","sGARCH","std","3,2","1,1","-4.11113462168954",2.22044604925031e-16
"470","yearly_3","sGARCH","norm","3,2","1,2","-3.91425623216516",2.76445533131664e-13
"471","yearly_3","sGARCH","norm","3,2","2,0","-3.91733600727976",6.83308964966045e-12
"472","yearly_3","sGARCH","std","3,2","2,0","-4.11109491411889",1.11022302462516e-16
"473","yearly_3","sGARCH","norm","3,2","2,1","-3.91423480558818",3.81250586656279e-13
"474","yearly_3","sGARCH","norm","3,2","2,2","-3.91164367354767",4.77395900588817e-15
"475","yearly_3","sGARCH","norm","3,3","0,0","-3.9202775367681",2.45139020194074e-09
"476","yearly_3","sGARCH","std","3,3","0,0","-4.11516081325162",2.45139020194074e-09
"477","yearly_3","sGARCH","norm","3,3","0,1","-3.91782771275303",4.85633755431536e-12
"478","yearly_3","sGARCH","norm","3,3","0,2","-3.91456970784682",1.09368070155824e-12
"479","yearly_3","sGARCH","norm","3,3","1,0","-3.91784354315155",3.30413474358693e-12
"480","yearly_3","sGARCH","norm","3,3","1,1","-3.91423615974815",2.15272244474818e-13
"481","yearly_3","sGARCH","norm","3,3","1,2","-3.91219403195782",1.67754699020861e-13
"482","yearly_3","sGARCH","norm","3,3","2,0","-3.91459538719125",1.60182977992918e-12
"483","yearly_3","sGARCH","norm","3,3","2,1","-3.91216426152079",3.20188320301895e-13
"484","yearly_3","sGARCH","norm","3,3","2,2","-3.90771963744953",1.0325074129014e-14
"485","yearly_3","sGARCH","std","3,3","2,2","-4.1065808708595",3.80917519748891e-13
"486","yearly_3","eGARCH","norm","1,1","0,0","-3.92710880781027",2.45139020194074e-09
"487","yearly_3","eGARCH","std","1,1","0,0","-4.12642362499947",2.45139020194074e-09
"488","yearly_3","eGARCH","norm","1,1","0,1","-3.92385140662778",4.79686290688619e-11
"489","yearly_3","eGARCH","std","1,1","0,1","-4.12525372890011",2.22044604925031e-16
"490","yearly_3","eGARCH","norm","1,1","0,2","-3.92078458741355",1.70660152676305e-11
"491","yearly_3","eGARCH","std","1,1","0,2","-4.1219861642747",1.11022302462516e-16
"492","yearly_3","eGARCH","norm","1,1","1,0","-3.92385538344081",4.24007495780643e-11
"493","yearly_3","eGARCH","std","1,1","1,0","-4.12530234318477",2.22044604925031e-16
"494","yearly_3","eGARCH","norm","1,1","1,1","-3.92072846805592",4.56268356430201e-12
"495","yearly_3","eGARCH","std","1,1","1,1","-4.12207863817359",5.55111512312578e-16
"496","yearly_3","eGARCH","norm","1,1","1,2","-3.91797072374486",3.96793709001031e-13
"497","yearly_3","eGARCH","norm","1,1","2,0","-3.92078685077427",2.2526092102737e-11
"498","yearly_3","eGARCH","std","1,1","2,0","-4.1219966718758",1.11022302462516e-16
"499","yearly_3","eGARCH","norm","1,1","2,1","-3.91793735815386",6.15507644852187e-13
"500","yearly_3","eGARCH","std","1,1","2,1","-4.11880383700703",1.11022302462516e-16
"501","yearly_3","eGARCH","norm","1,1","2,2","-3.91801170495772",2.22044604925031e-16
"502","yearly_3","eGARCH","norm","1,2","0,0","-3.93319579271381",2.45139020194074e-09
"503","yearly_3","eGARCH","std","1,2","0,0","-4.12704342453271",2.45139020194074e-09
"504","yearly_3","eGARCH","norm","1,2","0,1","-3.93004292169114",9.56335011181864e-12
"505","yearly_3","eGARCH","std","1,2","0,1","-4.12594582789749",1.11022302462516e-16
"506","yearly_3","eGARCH","norm","1,2","0,2","-3.92747364976133",2.43605136063252e-12
"507","yearly_3","eGARCH","norm","1,2","1,0","-3.9300550678765",6.96775970254748e-12
"508","yearly_3","eGARCH","std","1,2","1,0","-4.12600078322644",1.11022302462516e-16
"509","yearly_3","eGARCH","norm","1,2","1,1","-3.92710059003176",4.88498130835069e-13
"510","yearly_3","eGARCH","std","1,2","1,1","-4.1227751683109",1.11022302462516e-16
"511","yearly_3","eGARCH","norm","1,2","1,2","-3.92457565310423",1.53210777398272e-13
"512","yearly_3","eGARCH","norm","1,2","2,0","-3.9274646973351",3.88145071639201e-12
"513","yearly_3","eGARCH","std","1,2","2,0","-4.12274887217906",1.11022302462516e-16
"514","yearly_3","eGARCH","norm","1,2","2,1","-3.92453404231404",3.35731442646647e-13
"515","yearly_3","eGARCH","norm","1,2","2,2","-3.93114265403344",2.28439489546872e-12
"516","yearly_3","eGARCH","norm","1,3","0,0","-3.9317700500324",2.45139020194074e-09
"517","yearly_3","eGARCH","std","1,3","0,0","-4.13037591854349",2.45139020194074e-09
"518","yearly_3","eGARCH","norm","1,3","0,1","-3.92878219863991",3.59490215373626e-13
"519","yearly_3","eGARCH","norm","1,3","0,2","-3.92635048366083",2.42694753183059e-13
"520","yearly_3","eGARCH","norm","1,3","1,0","-3.92882178522103",1.9240165016754e-13
"521","yearly_3","eGARCH","norm","1,3","1,1","-3.9258681026125",5.60662627435704e-14
"522","yearly_3","eGARCH","norm","1,3","1,2","-3.9236037552756",1.99840144432528e-14
"523","yearly_3","eGARCH","norm","1,3","2,0","-3.92630950220937",4.10338429901458e-13
"524","yearly_3","eGARCH","norm","1,3","2,1","-3.92352602614666",3.54161144855425e-14
"525","yearly_3","eGARCH","norm","1,3","2,2","-3.92091697803004",2.22044604925031e-16
"526","yearly_3","eGARCH","std","1,3","2,2","-4.12172373464861",3.11972669919669e-14
"527","yearly_3","eGARCH","norm","2,1","0,0","-3.93378421866198",2.45139020194074e-09
"528","yearly_3","eGARCH","std","2,1","0,0","-4.12854166552094",2.45139020194074e-09
"529","yearly_3","eGARCH","norm","2,1","0,1","-3.93096228662285",6.36157793110215e-14
"530","yearly_3","eGARCH","norm","2,1","0,2","-3.92830853080104",1.54321000422897e-14
"531","yearly_3","eGARCH","norm","2,1","1,0","-3.93101549772347",1.04360964314765e-14
"532","yearly_3","eGARCH","norm","2,1","1,1","-3.92798821066199",4.77395900588817e-15
"533","yearly_3","eGARCH","norm","2,1","1,2","-3.92551260183793",4.44089209850063e-15
"534","yearly_3","eGARCH","norm","2,1","2,0","-3.92826783609079",2.73114864057789e-14
"535","yearly_3","eGARCH","norm","2,1","2,1","-3.92543166327363",1.0547118733939e-14
"536","yearly_3","eGARCH","norm","2,1","2,2","-3.93648794389345",7.13454628709087e-10
"537","yearly_3","eGARCH","norm","2,2","0,0","-3.93046252941731",2.45139020194074e-09
"538","yearly_3","eGARCH","std","2,2","0,0","-4.12531077640752",2.45139020194074e-09
"539","yearly_3","eGARCH","norm","2,2","0,1","-3.92764494210781",6.09512440519211e-14
"540","yearly_3","eGARCH","norm","2,2","0,2","-3.92498944376766",5.11812814352197e-14
"541","yearly_3","eGARCH","norm","2,2","1,0","-3.92769480056247",3.51940698806175e-14
"542","yearly_3","eGARCH","norm","2,2","1,1","-3.92467122584907",1.60982338570648e-14
"543","yearly_3","eGARCH","std","2,2","1,1","-4.11300052168594",9.99200722162641e-16
"544","yearly_3","eGARCH","norm","2,2","1,2","-3.92218962745654",3.77475828372553e-15
"545","yearly_3","eGARCH","norm","2,2","2,0","-3.92494876160608",1.02029495963052e-13
"546","yearly_3","eGARCH","std","2,2","2,0","-4.11296813318138",1.11022302462516e-16
"547","yearly_3","eGARCH","norm","2,2","2,1","-3.92210851329621",8.77076189453874e-15
"548","yearly_3","eGARCH","norm","2,2","2,2","-3.91970606675792",9.74851310786562e-11
"549","yearly_3","eGARCH","norm","2,3","0,0","-3.92771841797562",2.45139020194074e-09
"550","yearly_3","eGARCH","std","2,3","0,0","-4.1241357043062",2.45139020194074e-09
"551","yearly_3","eGARCH","norm","2,3","0,1","-3.92482441779659",1.52544643583497e-13
"552","yearly_3","eGARCH","norm","2,3","0,2","-3.92218019317682",1.06026298851702e-13
"553","yearly_3","eGARCH","norm","2,3","1,0","-3.92486774283774",5.91748872125208e-14
"554","yearly_3","eGARCH","norm","2,3","1,1","-3.92187727270473",4.41868763800812e-14
"555","yearly_3","eGARCH","norm","2,3","1,2","-3.91931134735964",4.44089209850063e-15
"556","yearly_3","eGARCH","norm","2,3","2,0","-3.92213934910467",1.14908083048704e-13
"557","yearly_3","eGARCH","norm","2,3","2,1","-3.91924942267479",2.23154827949656e-14
"558","yearly_3","eGARCH","norm","2,3","2,2","-3.91916032027661",5.55111512312578e-16
"559","yearly_3","eGARCH","norm","3,1","0,0","-3.92862483450809",2.45139020194074e-09
"560","yearly_3","eGARCH","std","3,1","0,0","-4.1244297949841",2.45139020194074e-09
"561","yearly_3","eGARCH","norm","3,1","0,1","-3.92588353913024",3.24185123190546e-14
"562","yearly_3","eGARCH","norm","3,1","0,2","-3.92326176038333",3.04201108747293e-14
"563","yearly_3","eGARCH","norm","3,1","1,0","-3.92596156636846",5.55111512312578e-15
"564","yearly_3","eGARCH","norm","3,1","1,1","-3.9229294694023",2.33146835171283e-15
"565","yearly_3","eGARCH","norm","3,1","1,2","-3.92051504807386",2.22044604925031e-16
"566","yearly_3","eGARCH","norm","3,1","2,0","-3.92321670534211",1.56541446472147e-14
"567","yearly_3","eGARCH","norm","3,1","2,1","-3.92040711335403",6.21724893790088e-15
"568","yearly_3","eGARCH","norm","3,1","2,2","-3.92745648490988",2.36166641798263e-12
"569","yearly_3","eGARCH","norm","3,2","0,0","-3.9332653002482",2.45139020194074e-09
"570","yearly_3","eGARCH","std","3,2","0,0","-4.12368135728206",2.45139020194074e-09
"571","yearly_3","eGARCH","norm","3,2","0,1","-3.93059894328752",3.56381590904675e-14
"572","yearly_3","eGARCH","norm","3,2","0,2","-3.92809374820499",9.2148511043888e-15
"573","yearly_3","eGARCH","norm","3,2","1,0","-3.93066313925821",5.55111512312578e-15
"574","yearly_3","eGARCH","norm","3,2","1,1","-3.92767398026481",6.10622663543836e-15
"575","yearly_3","eGARCH","norm","3,2","1,2","-3.92544352826765",1.11022302462516e-16
"576","yearly_3","eGARCH","norm","3,2","2,0","-3.92803794590261",5.19584375524573e-14
"577","yearly_3","eGARCH","norm","3,2","2,1","-3.92531308948381",3.66373598126302e-15
"578","yearly_3","eGARCH","norm","3,2","2,2","-3.92449975898037",4.66293670342566e-15
"579","yearly_3","eGARCH","norm","3,3","0,0","-3.92993715246467",2.45139020194074e-09
"580","yearly_3","eGARCH","std","3,3","0,0","-4.11797717226844",2.45139020194074e-09
"581","yearly_3","eGARCH","norm","3,3","0,1","-3.9272699135219",3.530509218308e-14
"582","yearly_3","eGARCH","norm","3,3","0,2","-3.92476362143129",9.54791801177635e-15
"583","yearly_3","eGARCH","norm","3,3","1,0","-3.92733568107955",5.10702591327572e-15
"584","yearly_3","eGARCH","norm","3,3","1,1","-3.92434000581239",2.88657986402541e-15
"585","yearly_3","eGARCH","norm","3,3","1,2","-3.92211722090239",1.11022302462516e-16
"586","yearly_3","eGARCH","norm","3,3","2,0","-3.92470824125676",5.36237720893951e-14
"587","yearly_3","eGARCH","norm","3,3","2,1","-3.92198739507389",4.88498130835069e-15
"588","yearly_3","eGARCH","norm","3,3","2,2","-3.92164825648591",1.45439216225896e-14
"589","yearly_3","gjrGARCH","norm","1,1","0,0","-3.93680803595245",2.45139020194074e-09
"590","yearly_3","gjrGARCH","std","1,1","0,0","-4.12226668776589",2.45139020194074e-09
"591","yearly_3","gjrGARCH","norm","1,1","0,1","-3.93348583238379",2.85640289199307e-10
"592","yearly_3","gjrGARCH","std","1,1","0,1","-4.12107133337083",2.22044604925031e-16
"593","yearly_3","gjrGARCH","norm","1,1","0,2","-3.93051236345472",3.54802076607541e-10
"594","yearly_3","gjrGARCH","std","1,1","0,2","-4.11790894766558",1.11022302462516e-16
"595","yearly_3","gjrGARCH","norm","1,1","1,0","-3.93348641268618",2.67986299817835e-10
"596","yearly_3","gjrGARCH","std","1,1","1,0","-4.12112691655469",2.22044604925031e-16
"597","yearly_3","gjrGARCH","norm","1,1","1,1","-3.93042736581592",9.89765369663331e-09
"598","yearly_3","gjrGARCH","std","1,1","1,1","-4.11798298699291",6.66133814775094e-16
"599","yearly_3","gjrGARCH","norm","1,1","1,2","-3.92766563093361",1.33136834890024e-11
"600","yearly_3","gjrGARCH","std","1,1","1,2","-4.11470556855198",1.11022302462516e-16
"601","yearly_3","gjrGARCH","norm","1,1","2,0","-3.93052929486151",4.87908602408993e-10
"602","yearly_3","gjrGARCH","std","1,1","2,0","-4.11791875242926",2.22044604925031e-16
"603","yearly_3","gjrGARCH","norm","1,1","2,1","-3.92763933090607",1.84308124318022e-11
"604","yearly_3","gjrGARCH","std","1,1","2,1","-4.11471000113995",1.11022302462516e-16
"605","yearly_3","gjrGARCH","norm","1,1","2,2","-3.92599298123104",1.68753899743024e-14
"606","yearly_3","gjrGARCH","std","1,1","2,2","-4.11374699416806",3.13415959851682e-13
"607","yearly_3","gjrGARCH","norm","1,2","0,0","-3.93919284047104",2.45139020194074e-09
"608","yearly_3","gjrGARCH","std","1,2","0,0","-4.12107897957642",2.45139020194074e-09
"609","yearly_3","gjrGARCH","norm","1,2","0,1","-3.93590040822759",9.62819823868699e-11
"610","yearly_3","gjrGARCH","std","1,2","0,1","-4.11993085658023",1.11022302462516e-16
"611","yearly_3","gjrGARCH","norm","1,2","0,2","-3.93310800275013",1.21062493363411e-10
"612","yearly_3","gjrGARCH","std","1,2","0,2","-4.11680609611738",1.11022302462516e-16
"613","yearly_3","gjrGARCH","norm","1,2","1,0","-3.93590288031488",8.46424041966998e-11
"614","yearly_3","gjrGARCH","std","1,2","1,0","-4.11999396365184",1.11022302462516e-16
