"","period","type","distribution","g1,g2","p,q","BIC","pvalue"
"614","daily","gjrGARCH","norm","3,2","2,4","-3.91465394520479",3.40838468559923e-14
"615","daily","gjrGARCH","norm","3,2","3,0","-3.92200094759931",1.84052773022358e-12
"616","daily","gjrGARCH","norm","3,2","3,1","-3.91930633001636",3.13304937549219e-13
"617","daily","gjrGARCH","norm","3,2","3,2","-3.91616925076991",7.99360577730113e-15
"618","daily","gjrGARCH","norm","3,2","3,3","-3.91470947608442",1.66533453693773e-15
"619","daily","gjrGARCH","norm","3,2","3,4","-3.91177777300924",6.66133814775094e-16
"620","daily","gjrGARCH","norm","3,2","4,0","-3.91896340129664",2.10165218561542e-13
"621","daily","gjrGARCH","norm","3,2","4,1","-3.9156603748189",2.8199664825479e-14
"622","daily","gjrGARCH","norm","3,2","4,2","-3.92005742636201",0
"623","daily","gjrGARCH","norm","3,2","4,3","-3.91187705772723",4.44089209850063e-16
"624","daily","gjrGARCH","norm","3,3","0,0","-3.92760370838267",2.65051713910225e-09
"625","daily","gjrGARCH","norm","3,3","0,1","-3.9244075647283",1.60347291000562e-11
"626","daily","gjrGARCH","norm","3,3","0,2","-3.91299024488596",8.74300631892311e-13
"627","daily","gjrGARCH","norm","3,3","0,3","-3.91011542364756",2.03170813506404e-14
"628","daily","gjrGARCH","norm","3,3","0,4","-3.9157279493919",1.30007116183606e-13
"629","daily","gjrGARCH","norm","3,3","1,0","-3.92441734086564",1.21168630684565e-11
"630","daily","gjrGARCH","norm","3,3","1,1","-3.9125235635859",2.35256258918071e-13
"631","daily","gjrGARCH","norm","3,3","1,2","-3.91885173902785",1.02873265461767e-12
"632","daily","gjrGARCH","norm","3,3","1,3","-3.91589318560336",2.30593322214645e-13
"633","daily","gjrGARCH","norm","3,3","1,4","-3.90971989439471",7.7715611723761e-15
"634","daily","gjrGARCH","norm","3,3","2,0","-3.92175892153059",3.62598839842576e-11
"635","daily","gjrGARCH","norm","3,3","2,1","-3.91882123816813",1.49413814654054e-12
"636","daily","gjrGARCH","norm","3,3","2,2","-3.91713753350319",1.21014309684142e-14
"637","daily","gjrGARCH","norm","3,3","2,3","-3.91470562042869",3.44169137633799e-14
"638","daily","gjrGARCH","norm","3,3","2,4","-3.91419281354386",3.17523785042795e-14
"639","daily","gjrGARCH","norm","3,3","3,0","-3.91867044960952",1.80677695027498e-12
"640","daily","gjrGARCH","norm","3,3","3,1","-3.91262355998328",6.19504447740837e-14
"641","daily","gjrGARCH","norm","3,3","3,2","-3.91078467760921",1.77635683940025e-15
"642","daily","gjrGARCH","norm","3,3","3,3","-3.91173708078878",3.07531777821168e-14
"643","daily","gjrGARCH","norm","3,3","3,4","-3.91157271351709",0
"644","daily","gjrGARCH","norm","3,3","4,0","-3.91274887054832",1.53210777398272e-13
"645","daily","gjrGARCH","norm","3,3","4,1","-3.91232765635752",2.8199664825479e-14
"646","daily","gjrGARCH","norm","3,3","4,2","-3.91672589125003",0
"647","daily","gjrGARCH","norm","3,3","4,3","-3.91334664472405",0
"648","weekly","sGARCH","norm","1,1","0,0","-3.92803793445562",1.81705972490676e-09
"649","weekly","sGARCH","norm","1,1","0,1","-3.92483305728858",1.28763666396026e-11
"650","weekly","sGARCH","norm","1,1","0,2","-3.92187697081932",1.54654067330284e-11
"651","weekly","sGARCH","norm","1,1","0,3","-3.9185188348391",1.38944411531838e-12
"652","weekly","sGARCH","norm","1,1","0,4","-3.91572161256777",7.67164110015983e-14
"653","weekly","sGARCH","norm","1,1","1,0","-3.92483986642005",1.05568886965557e-11
"654","weekly","sGARCH","norm","1,1","1,1","-3.92175598237905",1.84297022087776e-12
"655","weekly","sGARCH","norm","1,1","1,2","-3.91879102259551",6.71018796083445e-13
"656","weekly","sGARCH","norm","1,1","1,3","-3.91538160258095",7.32747196252603e-14
"657","weekly","sGARCH","norm","1,1","1,4","-3.91241279292471",1.0547118733939e-14
"658","weekly","sGARCH","norm","1,1","2,0","-3.92189205314344",1.98395744277491e-11
"659","weekly","sGARCH","norm","1,1","2,1","-3.9187747392123",9.18154441365004e-13
"660","weekly","sGARCH","norm","1,1","2,2","-3.9196302654302",7.09532432807691e-12
"661","weekly","sGARCH","norm","1,1","2,3","-3.91697103122557",1.72084568816899e-14
"662","weekly","sGARCH","norm","1,1","2,4","-3.91428332131286",1.31006316905768e-14
"663","weekly","sGARCH","norm","1,1","3,0","-3.91853766344209",1.83342230286598e-12
"664","weekly","sGARCH","norm","1,1","3,1","-3.91535350562554",1.26343380202343e-13
"665","weekly","sGARCH","norm","1,1","3,2","-3.91252661320412",1.01030295240889e-14
"666","weekly","sGARCH","norm","1,1","3,3","-3.91165359293617",2.22044604925031e-16
"667","weekly","sGARCH","norm","1,1","3,4","-3.91089673458765",0
"668","weekly","sGARCH","norm","1,1","4,0","-3.91560591312835",1.51434420558871e-13
"669","weekly","sGARCH","norm","1,1","4,1","-3.91229038204628",2.1316282072803e-14
"670","weekly","sGARCH","norm","1,1","4,2","-3.91544564579187",1.11022302462516e-16
"671","weekly","sGARCH","norm","1,1","4,3","-3.90994665101835",1.28785870856518e-14
"672","weekly","sGARCH","norm","1,2","0,0","-3.93094556264738",1.67440361575899e-09
"673","weekly","sGARCH","norm","1,2","0,1","-3.92786054953573",1.97741822915987e-12
"674","weekly","sGARCH","norm","1,2","0,2","-3.92507297771932",2.35489405753242e-12
"675","weekly","sGARCH","norm","1,2","0,3","-3.92176105474223",1.81188397618826e-13
"676","weekly","sGARCH","norm","1,2","0,4","-3.91873553946914",1.59872115546023e-14
"677","weekly","sGARCH","norm","1,2","1,0","-3.92787591166402",1.4104273304838e-12
"678","weekly","sGARCH","norm","1,2","1,1","-3.92482903297193",4.10338429901458e-13
"679","weekly","sGARCH","norm","1,2","1,2","-3.92194407445932",1.33781874467331e-13
"680","weekly","sGARCH","norm","1,2","1,3","-3.91899550264412",2.78665979180914e-14
"681","weekly","sGARCH","norm","1,2","1,4","-3.91540922089856",2.44249065417534e-15
"682","weekly","sGARCH","norm","1,2","2,0","-3.925075676135",3.14726023020739e-12
"683","weekly","sGARCH","norm","1,2","2,1","-3.92192452114565",1.85962356624714e-13
"684","weekly","sGARCH","norm","1,2","2,2","-3.92372771840668",2.64777089142854e-12
"685","weekly","sGARCH","norm","1,2","2,3","-3.91834503106265",3.99680288865056e-15
"686","weekly","sGARCH","norm","1,2","2,4","-3.91485487210707",3.33066907387547e-15
"687","weekly","sGARCH","norm","1,2","3,0","-3.92176552627091",2.45581333047085e-13
"688","weekly","sGARCH","norm","1,2","3,1","-3.91905224155491",3.44169137633799e-14
"689","weekly","sGARCH","norm","1,2","3,2","-3.91824626719862",6.66133814775094e-15
"690","weekly","sGARCH","norm","1,2","3,3","-3.91480697869054",1.11022302462516e-16
"691","weekly","sGARCH","norm","1,2","3,4","-3.91108346163572",2.22044604925031e-16
"692","weekly","sGARCH","norm","1,2","4,0","-3.91864596219955",2.66453525910038e-14
"693","weekly","sGARCH","norm","1,2","4,1","-3.91531645631018",4.32986979603811e-15
"694","weekly","sGARCH","norm","1,2","4,2","-3.92020494950998",0
"695","weekly","sGARCH","norm","1,2","4,3","-3.91794421349283",0
"696","weekly","sGARCH","norm","1,3","0,0","-3.92797167933455",1.66199420892355e-09
"697","weekly","sGARCH","norm","1,3","0,1","-3.92499972144406",4.67181848762266e-13
"698","weekly","sGARCH","norm","1,3","0,2","-3.92225324894255",4.71622740860766e-13
"699","weekly","sGARCH","norm","1,3","0,3","-3.9191005496671",1.89848137210902e-14
"700","weekly","sGARCH","norm","1,3","0,4","-3.91601220035449",1.99840144432528e-15
"701","weekly","sGARCH","norm","1,3","1,0","-3.92502423753666",2.92876833896116e-13
"702","weekly","sGARCH","norm","1,3","1,1","-3.92197780285425",1.15019105351166e-13
"703","weekly","sGARCH","norm","1,3","1,2","-3.91916528953518",2.35367281220533e-14
"704","weekly","sGARCH","norm","1,3","1,3","-3.91637800994873",3.21964677141295e-15
"705","weekly","sGARCH","norm","1,3","1,4","-3.91268154112579",3.33066907387547e-16
"706","weekly","sGARCH","norm","1,3","2,0","-3.92224306218376",7.05768776754212e-13
"707","weekly","sGARCH","norm","1,3","2,1","-3.91913295704042",3.68594044175552e-14
"708","weekly","sGARCH","norm","1,3","2,2","-3.9170965170022",5.99520433297585e-15
"709","weekly","sGARCH","norm","1,3","2,3","-3.91774718270192",7.7715611723761e-16
"710","weekly","sGARCH","norm","1,3","2,4","-3.91201611581585",5.55111512312578e-16
"711","weekly","sGARCH","norm","1,3","3,0","-3.9190912712491",2.85327317328665e-14
"712","weekly","sGARCH","norm","1,3","3,1","-3.91585005689593",2.88657986402541e-15
"713","weekly","sGARCH","norm","1,3","3,2","-3.91916407967464",0
"714","weekly","sGARCH","norm","1,3","3,3","-3.91111208242917",5.67434987885918e-13
"715","weekly","sGARCH","norm","1,3","3,4","-3.91490894857316",0
"716","weekly","sGARCH","norm","1,3","4,0","-3.91591599909322",3.44169137633799e-15
"717","weekly","sGARCH","norm","1,3","4,1","-3.9125837835475",5.55111512312578e-16
"718","weekly","sGARCH","norm","1,3","4,2","-3.91240489306818",0
"719","weekly","sGARCH","norm","1,3","4,3","-3.90924338966408",0
"720","weekly","sGARCH","norm","2,1","0,0","-3.92457382840607",1.81692461076466e-09
"721","weekly","sGARCH","norm","2,1","0,1","-3.92136865244649",1.29427579764751e-11
"722","weekly","sGARCH","norm","2,1","0,2","-3.91854425888912",1.54624091308619e-11
"723","weekly","sGARCH","norm","2,1","0,3","-3.91518611365289",1.38966615992331e-12
"724","weekly","sGARCH","norm","2,1","0,4","-3.91238889279639",7.67164110015983e-14
"725","weekly","sGARCH","norm","2,1","1,0","-3.92137546771403",1.06133990485091e-11
"726","weekly","sGARCH","norm","2,1","1,1","-3.91829260034356",1.84086079713097e-12
"727","weekly","sGARCH","norm","2,1","1,2","-3.91545829853838",6.69020394639119e-13
"728","weekly","sGARCH","norm","2,1","1,3","-3.9123823845571",2.39808173319034e-13
"729","weekly","sGARCH","norm","2,1","1,4","-3.90908007306953",1.0547118733939e-14
"730","weekly","sGARCH","norm","2,1","2,0","-3.91855980638825",1.98496774572732e-11
"731","weekly","sGARCH","norm","2,1","2,1","-3.91544201700942",9.19597731297017e-13
"732","weekly","sGARCH","norm","2,1","2,2","-3.91381529045551",3.21964677141295e-15
"733","weekly","sGARCH","norm","2,1","2,3","-3.91363831670091",1.7430501486615e-14
"734","weekly","sGARCH","norm","2,1","2,4","-3.91095060036103",1.31006316905768e-14
"735","weekly","sGARCH","norm","2,1","3,0","-3.91520495070402",1.83386639207583e-12
"736","weekly","sGARCH","norm","2,1","3,1","-3.91179321092362",1.14142029161712e-12
"737","weekly","sGARCH","norm","2,1","3,2","-3.91415642465388",0
"738","weekly","sGARCH","norm","2,1","3,3","-3.91003361038252",1.16462395283179e-13
"739","weekly","sGARCH","norm","2,1","3,4","-3.91316366447518",1.11022302462516e-16
"740","weekly","sGARCH","norm","2,1","4,0","-3.91227320144241",1.51434420558871e-13
"741","weekly","sGARCH","norm","2,1","4,1","-3.90895766180043",2.1316282072803e-14
"742","weekly","sGARCH","norm","2,1","4,2","-3.91211293590425",1.11022302462516e-16
"743","weekly","sGARCH","norm","2,1","4,3","-3.90875074675506",0
"744","weekly","sGARCH","norm","2,2","0,0","-3.92761284095528",1.67441038811944e-09
"745","weekly","sGARCH","norm","2,2","0,1","-3.92452783207444",1.97675209534509e-12
"746","weekly","sGARCH","norm","2,2","0,2","-3.92174025633517",2.35356178990287e-12
"747","weekly","sGARCH","norm","2,2","0,3","-3.91842833796245",1.80744308408975e-13
"748","weekly","sGARCH","norm","2,2","0,4","-3.91540281888242",1.59872115546023e-14
"749","weekly","sGARCH","norm","2,2","1,0","-3.92454318550483",1.41064937508872e-12
"750","weekly","sGARCH","norm","2,2","1,1","-3.92149630012509",4.09894340691608e-13
"751","weekly","sGARCH","norm","2,2","1,2","-3.91861135512974",1.33670852164869e-13
"752","weekly","sGARCH","norm","2,2","1,3","-3.91566277658319",2.78665979180914e-14
"753","weekly","sGARCH","norm","2,2","1,4","-3.91207650080159",2.44249065417534e-15
"754","weekly","sGARCH","norm","2,2","2,0","-3.92174296266569",3.14459569494829e-12
"755","weekly","sGARCH","norm","2,2","2,1","-3.91859179928503",1.85962356624714e-13
"756","weekly","sGARCH","norm","2,2","2,2","-3.9218743604871",2.86672907634511e-10
"757","weekly","sGARCH","norm","2,2","2,3","-3.9150123106556",3.99680288865056e-15
"758","weekly","sGARCH","norm","2,2","2,4","-3.90995978966838",3.66373598126302e-15
"759","weekly","sGARCH","norm","2,2","3,0","-3.91843279524545",2.45581333047085e-13
"760","weekly","sGARCH","norm","2,2","3,1","-3.9151988903829",2.30926389122033e-14
"761","weekly","sGARCH","norm","2,2","3,2","-3.91841719694635",0
"762","weekly","sGARCH","norm","2,2","3,3","-3.9102036809316",0
"763","weekly","sGARCH","norm","2,2","3,4","-3.90775077445971",2.22044604925031e-16
"764","weekly","sGARCH","norm","2,2","4,0","-3.91531325208301",2.66453525910038e-14
"765","weekly","sGARCH","norm","2,2","4,1","-3.91198373836065",4.32986979603811e-15
"766","weekly","sGARCH","norm","2,2","4,2","-3.91687223494885",0
"767","weekly","sGARCH","norm","2,2","4,3","-3.90874774560256",1.11022302462516e-16
"768","weekly","sGARCH","norm","2,3","0,0","-3.92471875976988",1.65941749230569e-09
"769","weekly","sGARCH","norm","2,3","0,1","-3.92177349164226",3.52384788016025e-13
"770","weekly","sGARCH","norm","2,3","0,2","-3.91904721132749",3.44280159936261e-13
"771","weekly","sGARCH","norm","2,3","0,3","-3.91593024319823",1.15463194561016e-14
"772","weekly","sGARCH","norm","2,3","0,4","-3.91282773926085",1.22124532708767e-15
"773","weekly","sGARCH","norm","2,3","1,0","-3.92180029447261",2.14384066055118e-13
"774","weekly","sGARCH","norm","2,3","1,1","-3.9187513522166",8.43769498715119e-14
"775","weekly","sGARCH","norm","2,3","1,2","-3.91598745227126",1.56541446472147e-14
"776","weekly","sGARCH","norm","2,3","1,3","-3.91323410404027",2.22044604925031e-15
"777","weekly","sGARCH","norm","2,3","1,4","-3.9094976275681",2.22044604925031e-16
"778","weekly","sGARCH","norm","2,3","2,0","-3.91903290358105",5.33462163332388e-13
"779","weekly","sGARCH","norm","2,3","2,1","-3.91594957869607",2.57571741713036e-14
"780","weekly","sGARCH","norm","2,3","2,2","-3.91393152855932",5.32907051820075e-15
"781","weekly","sGARCH","norm","2,3","2,3","-3.91215255559301",1.99840144432528e-15
"782","weekly","sGARCH","norm","2,3","2,4","-3.90881692321715",3.33066907387547e-16
"783","weekly","sGARCH","norm","2,3","3,0","-3.91591793613264",1.765254609154e-14
"784","weekly","sGARCH","norm","2,3","3,1","-3.91268107718856",1.77635683940025e-15
"785","weekly","sGARCH","norm","2,3","3,2","-3.91003725034586",1.11022302462516e-16
"786","weekly","sGARCH","norm","2,3","3,3","-3.90878872408096",0
"787","weekly","sGARCH","norm","2,3","3,4","-3.91167614886391",0
"788","weekly","sGARCH","norm","2,3","4,0","-3.91272570206215",1.99840144432528e-15
"789","weekly","sGARCH","norm","2,3","4,1","-3.90939371833117",3.33066907387547e-16
"790","weekly","sGARCH","norm","2,3","4,2","-3.90839212295479",1.11022302462516e-15
"791","weekly","sGARCH","norm","2,3","4,3","-3.90588449021613",0
"792","weekly","sGARCH","norm","3,1","0,0","-3.92114062928594",1.81700343659941e-09
"793","weekly","sGARCH","norm","3,1","0,1","-3.91793519795775",1.3009926469465e-11
"794","weekly","sGARCH","norm","3,1","0,2","-3.9151109069685",1.55560009318378e-11
"795","weekly","sGARCH","norm","3,1","0,3","-3.91185339258379",1.38933309301592e-12
"796","weekly","sGARCH","norm","3,1","0,4","-3.90905617526564",7.67164110015983e-14
"797","weekly","sGARCH","norm","3,1","1,0","-3.91794197452653",1.06740172256536e-11
"798","weekly","sGARCH","norm","3,1","1,1","-3.91486001577831",1.84219306476052e-12
"799","weekly","sGARCH","norm","3,1","1,2","-3.91202161543718",6.82787160144471e-13
"800","weekly","sGARCH","norm","3,1","1,3","-3.90871616299694",7.28306304154103e-14
"801","weekly","sGARCH","norm","3,1","1,4","-3.90574734846623",1.0547118733939e-14
"802","weekly","sGARCH","norm","3,1","2,0","-3.91512649056176",1.99382732546383e-11
"803","weekly","sGARCH","norm","3,1","2,1","-3.91200567680037",9.30922006148194e-13
"804","weekly","sGARCH","norm","3,1","2,2","-3.9141913832539",2.24822382932643e-11
"805","weekly","sGARCH","norm","3,1","2,3","-3.90961775597222",4.18554080283684e-14
"806","weekly","sGARCH","norm","3,1","2,4","-3.90761788116437",1.31006316905768e-14
"807","weekly","sGARCH","norm","3,1","3,0","-3.91187222917531",1.83342230286598e-12
"808","weekly","sGARCH","norm","3,1","3,1","-3.90911502502785",2.76001443921814e-13
"809","weekly","sGARCH","norm","3,1","3,2","-3.90534774734886",5.73985303731206e-14
"810","weekly","sGARCH","norm","3,1","3,3","-3.90783357861825",6.66133814775094e-15
"811","weekly","sGARCH","norm","3,1","3,4","-3.90327497896375",5.32907051820075e-15
"812","weekly","sGARCH","norm","3,1","4,0","-3.90894047879353",1.51323398256409e-13
"813","weekly","sGARCH","norm","3,1","4,1","-3.90562494452374",2.1316282072803e-14
"814","weekly","sGARCH","norm","3,1","4,2","-3.90214173022895",1.28785870856518e-14
"815","weekly","sGARCH","norm","3,1","4,3","-3.90607732787634",0
"816","weekly","sGARCH","norm","3,2","0,0","-3.92420252399569",1.67404468065513e-09
"817","weekly","sGARCH","norm","3,2","0,1","-3.92111618571595",2.01194616522571e-12
"818","weekly","sGARCH","norm","3,2","0,2","-3.91832946594488",2.39985809002974e-12
"819","weekly","sGARCH","norm","3,2","0,3","-3.91509560956168",1.81188397618826e-13
"820","weekly","sGARCH","norm","3,2","0,4","-3.91207009155575",1.59872115546023e-14
"821","weekly","sGARCH","norm","3,2","1,0","-3.92113148465346",1.4361845046551e-12
"822","weekly","sGARCH","norm","3,2","1,1","-3.91808653224644",4.14890344302421e-13
"823","weekly","sGARCH","norm","3,2","1,2","-3.91519739985082",1.37223565843669e-13
"824","weekly","sGARCH","norm","3,2","1,3","-3.91233006238335",2.78665979180914e-14
"825","weekly","sGARCH","norm","3,2","1,4","-3.90874378088622",2.44249065417534e-15
"826","weekly","sGARCH","norm","3,2","2,0","-3.91833242651255",3.19766435552538e-12
"827","weekly","sGARCH","norm","3,2","2,1","-3.91517834795085",1.89959159513364e-13
"828","weekly","sGARCH","norm","3,2","2,2","-3.91322912533088",6.66133814775094e-15
"829","weekly","sGARCH","norm","3,2","2,3","-3.91083839244724",5.21804821573824e-15
"830","weekly","sGARCH","norm","3,2","2,4","-3.90818942840542",3.33066907387547e-15
"831","weekly","sGARCH","norm","3,2","3,0","-3.91510008955825",2.45581333047085e-13
"832","weekly","sGARCH","norm","3,2","3,1","-3.91238680325591",3.44169137633799e-14
"833","weekly","sGARCH","norm","3,2","3,2","-3.91508447408853",0
"834","weekly","sGARCH","norm","3,2","3,3","-3.90675584170343",4.66138239119118e-12
"835","weekly","sGARCH","norm","3,2","3,4","-3.90510597702823",1.11022302462516e-16
"836","weekly","sGARCH","norm","3,2","4,0","-3.9119805319165",2.66453525910038e-14
"837","weekly","sGARCH","norm","3,2","4,1","-3.90865101842155",4.32986979603811e-15
"838","weekly","sGARCH","norm","3,2","4,2","-3.90848959543108",4.44089209850063e-16
"839","weekly","sGARCH","norm","3,2","4,3","-3.90877564236193",0
"840","weekly","sGARCH","norm","3,3","0,0","-3.9220383484921",1.64514635248025e-09
"841","weekly","sGARCH","norm","3,3","0,1","-3.91892740518852",2.22033502694785e-12
"842","weekly","sGARCH","norm","3,3","0,2","-3.9162021403779",2.0122792321331e-12
"843","weekly","sGARCH","norm","3,3","0,3","-3.91307272783681",6.94999613415348e-14
"844","weekly","sGARCH","norm","3,3","0,4","-3.91004881616867",7.54951656745106e-15
"845","weekly","sGARCH","norm","3,3","1,0","-3.91894333597676",1.49480428035531e-12
"846","weekly","sGARCH","norm","3,3","1,1","-3.9158809438289",3.44835271448574e-13
"847","weekly","sGARCH","norm","3,3","1,2","-3.91318943423312",8.02691246803988e-14
"848","weekly","sGARCH","norm","3,3","1,3","-3.91046037924728",1.48769885299771e-14
"849","weekly","sGARCH","norm","3,3","1,4","-3.9067385652226",1.11022302462516e-15
"850","weekly","sGARCH","norm","3,3","2,0","-3.91619856133271",3.05344638462657e-12
"851","weekly","sGARCH","norm","3,3","2,1","-3.91315643968105",1.27897692436818e-13
"852","weekly","sGARCH","norm","3,3","2,2","-3.9126900659163",3.90243393155743e-13
"853","weekly","sGARCH","norm","3,3","2,3","-3.91150628622109",2.33146835171283e-15
"854","weekly","sGARCH","norm","3,3","2,4","-3.90662847974046",2.88657986402541e-15
"855","weekly","sGARCH","norm","3,3","3,0","-3.91307480361885",1.0502709812954e-13
"856","weekly","sGARCH","norm","3,3","3,1","-3.91051872393197",2.1316282072803e-14
"857","weekly","sGARCH","norm","3,3","3,2","-3.91266780282268",0
"858","weekly","sGARCH","norm","3,3","3,3","-3.90638569704466",0
"859","weekly","sGARCH","norm","3,3","3,4","-3.9036212720633",6.66133814775094e-16
"860","weekly","sGARCH","norm","3,3","4,0","-3.90993861160118",1.37667655053519e-14
"861","weekly","sGARCH","norm","3,3","4,1","-3.90661954832145",1.99840144432528e-15
"862","weekly","sGARCH","norm","3,3","4,2","-3.90660999078719",7.7715611723761e-16
"863","weekly","sGARCH","norm","3,3","4,3","-3.90301025887853",4.44089209850063e-16
"864","weekly","eGARCH","norm","1,1","0,0","-3.92820421922484",1.73028280592291e-09
"865","weekly","eGARCH","norm","1,1","0,1","-3.92493935960375",3.66033869880766e-11
"866","weekly","eGARCH","norm","1,1","0,2","-3.92176644401346",1.53106416433957e-11
"867","weekly","eGARCH","norm","1,1","0,3","-3.91857910310824",3.13860049061532e-13
"868","weekly","eGARCH","norm","1,1","0,4","-3.91554239089464",2.90878432451791e-14
"869","weekly","eGARCH","norm","1,1","1,0","-3.92494278765027",3.22170068400851e-11
"870","weekly","eGARCH","norm","1,1","1,1","-3.92177530114698",1.94733118519252e-12
"871","weekly","eGARCH","norm","1,1","1,2","-3.9188662628937",5.6488147492928e-13
"872","weekly","eGARCH","norm","1,1","1,3","-3.91611260134009",4.52970994047064e-13
"873","weekly","eGARCH","norm","1,1","1,4","-3.91223091113601",6.43929354282591e-15
"874","weekly","eGARCH","norm","1,1","2,0","-3.92177550410407",1.98359106917678e-11
"875","weekly","eGARCH","norm","1,1","2,1","-3.91883657159948",8.15791878494565e-13
"876","weekly","eGARCH","norm","1,1","2,2","-3.91840093091998",4.71844785465692e-14
"877","weekly","eGARCH","norm","1,1","2,3","-3.92151925097409",3.00315328161105e-13
"878","weekly","eGARCH","norm","1,1","2,4","-3.91839174073978",1.08801856413265e-14
"879","weekly","eGARCH","norm","1,1","3,0","-3.91858062326114",4.20885548635397e-13
"880","weekly","eGARCH","norm","1,1","3,1","-3.91540646857636",6.48370246381091e-14
"881","weekly","eGARCH","norm","1,1","3,2","-3.91499983222806",6.3726801613484e-14
"882","weekly","eGARCH","norm","1,1","3,3","-3.91232762052977",0
"883","weekly","eGARCH","norm","1,1","3,4","-3.91553457387841",1.11022302462516e-16
"884","weekly","eGARCH","norm","1,1","4,0","-3.91548223421084",4.41868763800812e-14
"885","weekly","eGARCH","norm","1,1","4,1","-3.91217204938803",8.54871728961371e-15
"886","weekly","eGARCH","norm","1,1","4,2","-3.91881609312349",2.33146835171283e-15
"887","weekly","eGARCH","norm","1,1","4,3","-3.91593129645217",1.11022302462516e-16
"888","weekly","eGARCH","norm","1,2","0,0","-3.93458539765622",1.60210911204217e-09
"889","weekly","eGARCH","norm","1,2","0,1","-3.93142410372371",8.0860873552524e-12
"890","weekly","eGARCH","norm","1,2","0,2","-3.9287477649864",1.87960758069039e-12
"891","weekly","eGARCH","norm","1,2","0,3","-3.92559059504215",8.29336599394992e-14
"892","weekly","eGARCH","norm","1,2","0,4","-3.92241230217384",1.56541446472147e-14
"893","weekly","eGARCH","norm","1,2","1,0","-3.93143774835818",1.44895206943829e-12
"894","weekly","eGARCH","norm","1,2","1,1","-3.92842890818073",3.98014954328119e-13
"895","weekly","eGARCH","norm","1,2","1,2","-3.92576012454588",1.33004718350094e-13
"896","weekly","eGARCH","norm","1,2","1,3","-3.92236370064931",1.58761892521397e-14
"897","weekly","eGARCH","norm","1,2","1,4","-3.91917182782661",2.88657986402541e-15
"898","weekly","eGARCH","norm","1,2","2,0","-3.92873612634793",3.08630898615547e-12
"899","weekly","eGARCH","norm","1,2","2,1","-3.92572414780888",1.99285032920216e-13
"900","weekly","eGARCH","norm","1,2","2,2","-3.92500874280715",1.14352971536391e-14
"901","weekly","eGARCH","norm","1,2","2,3","-3.92880155671123",5.4767301804759e-13
"902","weekly","eGARCH","norm","1,2","2,4","-3.92581027225801",3.26405569239796e-14
"903","weekly","eGARCH","norm","1,2","3,0","-3.92557284744386",1.26898491714655e-13
"904","weekly","eGARCH","norm","1,2","3,1","-3.92232475713696",2.09832151654155e-14
"905","weekly","eGARCH","norm","1,2","3,2","-3.92141317195003",1.11022302462516e-15
"906","weekly","eGARCH","norm","1,2","3,3","-3.91730987723401",3.28528315662879e-11
"907","weekly","eGARCH","norm","1,2","3,4","-3.92274378709621",0
"908","weekly","eGARCH","norm","1,2","4,0","-3.92234897382629",1.92068583260152e-14
"909","weekly","eGARCH","norm","1,2","4,1","-3.91910470829618",3.10862446895044e-15
"910","weekly","eGARCH","norm","1,2","4,2","-3.92889546594415",0
"911","weekly","eGARCH","norm","1,2","4,3","-3.92673879767417",0
"912","weekly","eGARCH","norm","1,3","0,0","-3.9330136374553",1.60491830936138e-09
"913","weekly","eGARCH","norm","1,3","0,1","-3.930009010234",3.89910326248355e-13
"914","weekly","eGARCH","norm","1,3","0,2","-3.92745826510416",3.84581255730154e-13
"915","weekly","eGARCH","norm","1,3","0,3","-3.9247289234297",3.33066907387547e-16
"916","weekly","eGARCH","norm","1,3","0,4","-3.92154027935212",0
"917","weekly","eGARCH","norm","1,3","1,0","-3.9300411398296",2.27928786955545e-13
"918","weekly","eGARCH","norm","1,3","1,1","-3.92702618541881",8.73745520379998e-14
"919","weekly","eGARCH","norm","1,3","1,2","-3.9246317954538",1.48769885299771e-14
"920","weekly","eGARCH","norm","1,3","1,3","-3.92147840813511",1.11022302462516e-16
"921","weekly","eGARCH","norm","1,3","1,4","-3.91829869712407",0
"922","weekly","eGARCH","norm","1,3","2,0","-3.92741912165435",5.80646641878957e-13
"923","weekly","eGARCH","norm","1,3","2,1","-3.92455863887033",2.8643754035329e-14
"924","weekly","eGARCH","norm","1,3","2,2","-3.92040378912358",3.66373598126302e-15
"925","weekly","eGARCH","norm","1,3","2,3","-3.92704847231236",9.76996261670138e-15
"926","weekly","eGARCH","norm","1,3","2,4","-3.91696452491773",6.66133814775094e-16
"927","weekly","eGARCH","norm","1,3","3,0","-3.92465641676128",4.44089209850063e-16
"928","weekly","eGARCH","norm","1,3","3,1","-3.92140021155907",8.88178419700125e-16
"929","weekly","eGARCH","norm","1,3","3,2","-3.91895061633093",5.55111512312578e-16
"930","weekly","eGARCH","norm","1,3","3,3","-3.91814128112393",0
"931","weekly","eGARCH","norm","1,3","3,4","-3.92089897539284",0
"932","weekly","eGARCH","norm","1,3","4,0","-3.92142817900249",1.11022302462516e-16
"933","weekly","eGARCH","norm","1,3","4,1","-3.91820454461737",0
"934","weekly","eGARCH","norm","1,3","4,2","-3.92493960653349",0
"935","weekly","eGARCH","norm","1,3","4,3","-3.92157728069456",0
"936","weekly","eGARCH","norm","2,1","0,0","-3.93481115821314",1.66279889857179e-09
